experiment,agent_model,tier,subtest,run_number,judge_model,judge_number,criterion,criterion_score,criterion_achieved,criterion_max
test-002,claude-haiku-4-5,T4,05,2,claude-opus-4-6,1,documentation,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,05,2,claude-opus-4-6,1,safety_and_patterns,0.6625,2.65,4.0
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Core Functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Build Integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Execution,0.6,0.3,0.5
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Memory Safety and Ownership,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Deprecated Patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,05,2,claude-sonnet-4-6,2,Code Formatting,0.5,0.5,1.0
test-002,claude-haiku-4-5,T4,05,2,claude-haiku-4-5,3,functionality,0.33,2.5,7.5
test-002,claude-haiku-4-5,T4,05,2,claude-haiku-4-5,3,build_integration,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,05,2,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,05,2,claude-haiku-4-5,3,safety_patterns,0.5,2.0,4.0
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,core_functionality,0.9,6.75,7.5
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,build_integration,0.7,1.75,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,documentation,0.66,1.65,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,memory_safety,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,05,3,claude-opus-4-6,1,code_formatting,0.8,0.8,1.0
test-002,claude-haiku-4-5,T4,05,3,claude-sonnet-4-6,2,functional,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,05,3,claude-sonnet-4-6,2,build,0.5,1.25,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-sonnet-4-6,2,documentation,0.66,1.65,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-sonnet-4-6,2,safety_and_execution,0.75,3.0,4.0
test-002,claude-haiku-4-5,T4,05,3,claude-haiku-4-5,3,core_functionality,0.8,6.0,7.5
test-002,claude-haiku-4-5,T4,05,3,claude-haiku-4-5,3,build_integration,0.2,0.5,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,05,3,claude-haiku-4-5,3,execution_and_safety,0.0,0.0,4.5
test-002,claude-haiku-4-5,T4,06,1,claude-opus-4-6,1,core_functionality,0.913,6.85,7.5
test-002,claude-haiku-4-5,T4,06,1,claude-opus-4-6,1,build_integration,0.7,1.75,2.5
test-002,claude-haiku-4-5,T4,06,1,claude-opus-4-6,1,documentation,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,06,1,claude-opus-4-6,1,execution,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,06,1,claude-opus-4-6,1,memory_safety_ownership,0.929,3.25,3.5
test-002,claude-haiku-4-5,T4,06,1,claude-opus-4-6,1,code_formatting,0.75,0.75,1.0
test-002,claude-haiku-4-5,T4,06,1,claude-sonnet-4-6,2,functional,0.933,7.0,7.5
test-002,claude-haiku-4-5,T4,06,1,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,06,1,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,06,1,claude-sonnet-4-6,2,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,06,1,claude-sonnet-4-6,2,memory_safety,1.0,4.0,4.0
test-002,claude-haiku-4-5,T4,06,1,claude-sonnet-4-6,2,formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,06,1,claude-haiku-4-5,3,functional,0.73,5.5,7.5
test-002,claude-haiku-4-5,T4,06,1,claude-haiku-4-5,3,build,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,06,1,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,06,1,claude-haiku-4-5,3,safety_patterns,0.5,2.0,4.0
test-002,claude-haiku-4-5,T4,06,2,claude-opus-4-6,1,core_functionality,0.9,6.75,7.5
test-002,claude-haiku-4-5,T4,06,2,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,06,2,claude-opus-4-6,1,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,06,2,claude-opus-4-6,1,safety_patterns,0.625,2.5,4.0
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,functional,0.933,7.0,7.5
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,memory_safety,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,06,2,claude-sonnet-4-6,2,code_formatting,0.0,0.0,1.0
test-002,claude-haiku-4-5,T4,06,2,claude-haiku-4-5,3,core_functionality,0.0,0.0,7.5
test-002,claude-haiku-4-5,T4,06,2,claude-haiku-4-5,3,build_integration,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,06,2,claude-haiku-4-5,3,documentation,0.0,0.0,2.5
test-002,claude-haiku-4-5,T4,06,2,claude-haiku-4-5,3,safety_and_patterns,0.0,0.0,4.0
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,core_functionality,0.913,6.85,7.5
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,documentation,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,memory_safety_ownership,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,06,3,claude-opus-4-6,1,code_formatting,0.8,0.8,1.0
test-002,claude-haiku-4-5,T4,06,3,claude-sonnet-4-6,2,core_functionality,0.84,6.3,7.5
test-002,claude-haiku-4-5,T4,06,3,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,06,3,claude-sonnet-4-6,2,documentation,0.84,2.1,2.5
test-002,claude-haiku-4-5,T4,06,3,claude-sonnet-4-6,2,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,06,3,claude-sonnet-4-6,2,memory_safety_ownership,0.875,3.5,4.0
test-002,claude-haiku-4-5,T4,06,3,claude-sonnet-4-6,2,code_formatting,1.0,0.0,0.0
test-002,claude-haiku-4-5,T4,06,3,claude-haiku-4-5,3,functional,0.733,5.5,7.5
test-002,claude-haiku-4-5,T4,06,3,claude-haiku-4-5,3,build_integration,0.143,0.5,3.5
test-002,claude-haiku-4-5,T4,06,3,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,06,3,claude-haiku-4-5,3,execution_and_safety,0.0,0.0,4.0
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,core_functionality,0.893,6.7,7.5
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,documentation,0.88,2.2,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,memory_safety_ownership,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,07,1,claude-opus-4-6,1,code_formatting,0.75,0.75,1.0
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,core_functionality,0.933,7.0,7.5
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,documentation,0.84,2.1,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,memory_safety,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,07,1,claude-sonnet-4-6,2,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,07,1,claude-haiku-4-5,3,functional,0.733,5.5,7.5
test-002,claude-haiku-4-5,T4,07,1,claude-haiku-4-5,3,build,0.143,0.5,3.5
test-002,claude-haiku-4-5,T4,07,1,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,1,claude-haiku-4-5,3,safety,0.75,3.0,4.0
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,core_functionality,0.893,6.7,7.5
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,build_integration,0.833,1.25,1.5
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,documentation,0.86,2.15,2.5
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,memory_safety_ownership,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,07,2,claude-opus-4-6,1,code_formatting,0.5,0.5,1.0
test-002,claude-haiku-4-5,T4,07,2,claude-sonnet-4-6,2,functional,0.907,6.8,7.5
test-002,claude-haiku-4-5,T4,07,2,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,07,2,claude-sonnet-4-6,2,documentation,0.84,2.1,2.5
test-002,claude-haiku-4-5,T4,07,2,claude-sonnet-4-6,2,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,07,2,claude-sonnet-4-6,2,memory_safety,0.875,3.5,4.0
test-002,claude-haiku-4-5,T4,07,2,claude-haiku-4-5,3,functional,0.73,5.5,7.5
test-002,claude-haiku-4-5,T4,07,2,claude-haiku-4-5,3,build_integration,0.14,0.5,3.5
test-002,claude-haiku-4-5,T4,07,2,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,2,claude-haiku-4-5,3,memory_safety_and_ownership,0.625,2.5,4.0
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,documentation,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,memory_safety_ownership,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,07,3,claude-opus-4-6,1,code_formatting,0.7,0.7,1.0
test-002,claude-haiku-4-5,T4,07,3,claude-sonnet-4-6,2,functional,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,07,3,claude-sonnet-4-6,2,build,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,07,3,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,07,3,claude-sonnet-4-6,2,safety_patterns,0.8125,3.25,4.0
test-002,claude-haiku-4-5,T4,07,3,claude-sonnet-4-6,2,formatting,0.0,0.0,1.0
test-002,claude-haiku-4-5,T4,07,3,claude-haiku-4-5,3,functional,0.733,5.5,7.5
test-002,claude-haiku-4-5,T4,07,3,claude-haiku-4-5,3,build,0.286,1.0,3.5
test-002,claude-haiku-4-5,T4,07,3,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,07,3,claude-haiku-4-5,3,safety,0.75,3.0,4.0
test-002,claude-haiku-4-5,T4,08,1,claude-opus-4-6,1,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,08,1,claude-opus-4-6,1,build_integration,0.7,1.75,2.5
test-002,claude-haiku-4-5,T4,08,1,claude-opus-4-6,1,documentation,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,08,1,claude-opus-4-6,1,safety_patterns,0.788,3.15,4.0
test-002,claude-haiku-4-5,T4,08,1,claude-opus-4-6,1,code_formatting,0.65,0.65,1.0
test-002,claude-haiku-4-5,T4,08,1,claude-sonnet-4-6,2,functional,0.9,6.75,7.5
test-002,claude-haiku-4-5,T4,08,1,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,08,1,claude-sonnet-4-6,2,documentation,0.96,2.4,2.5
test-002,claude-haiku-4-5,T4,08,1,claude-sonnet-4-6,2,execution,0.5,0.25,0.5
test-002,claude-haiku-4-5,T4,08,1,claude-sonnet-4-6,2,memory_safety,1.0,4.0,4.0
test-002,claude-haiku-4-5,T4,08,1,claude-sonnet-4-6,2,code_formatting,0.5,0.5,1.0
test-002,claude-haiku-4-5,T4,08,1,claude-haiku-4-5,3,core_functionality,0.73,5.5,7.5
test-002,claude-haiku-4-5,T4,08,1,claude-haiku-4-5,3,build_integration,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,08,1,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,08,1,claude-haiku-4-5,3,safety_patterns,0.0,0.0,4.0
test-002,claude-haiku-4-5,T4,08,2,claude-opus-4-6,1,core_functionality,0.953,7.15,7.5
test-002,claude-haiku-4-5,T4,08,2,claude-opus-4-6,1,build_integration,0.7,1.75,2.5
test-002,claude-haiku-4-5,T4,08,2,claude-opus-4-6,1,documentation,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,08,2,claude-opus-4-6,1,execution_and_safety,0.8125,3.25,4.0
test-002,claude-haiku-4-5,T4,08,2,claude-opus-4-6,1,code_formatting,0.75,0.75,1.0
test-002,claude-haiku-4-5,T4,08,2,claude-haiku-4-5,3,functional,0.533,4.0,7.5
test-002,claude-haiku-4-5,T4,08,2,claude-haiku-4-5,3,build,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,08,2,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,08,2,claude-haiku-4-5,3,safety_and_patterns,0.5,2.0,4.0
test-002,claude-haiku-4-5,T4,08,3,claude-opus-4-6,1,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,08,3,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,08,3,claude-opus-4-6,1,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,08,3,claude-opus-4-6,1,execution_and_safety,0.688,2.75,4.0
test-002,claude-haiku-4-5,T4,08,3,claude-opus-4-6,1,code_formatting,0.7,0.7,1.0
test-002,claude-haiku-4-5,T4,08,3,claude-sonnet-4-6,2,functional,0.907,6.8,7.5
test-002,claude-haiku-4-5,T4,08,3,claude-sonnet-4-6,2,build_integration,0.4,1.0,2.5
test-002,claude-haiku-4-5,T4,08,3,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,08,3,claude-sonnet-4-6,2,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,08,3,claude-sonnet-4-6,2,memory_safety_ownership,0.9375,3.75,4.0
test-002,claude-haiku-4-5,T4,08,3,claude-sonnet-4-6,2,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,08,3,claude-haiku-4-5,3,functional,0.8,6.0,7.5
test-002,claude-haiku-4-5,T4,08,3,claude-haiku-4-5,3,build_integration,0.14,0.5,3.5
test-002,claude-haiku-4-5,T4,08,3,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,08,3,claude-haiku-4-5,3,safety_patterns,0.75,3.0,4.0
test-002,claude-haiku-4-5,T4,09,1,claude-opus-4-6,1,core_functionality,0.88,6.6,7.5
test-002,claude-haiku-4-5,T4,09,1,claude-opus-4-6,1,build_integration,0.54,1.35,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-opus-4-6,1,documentation,0.74,1.85,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-opus-4-6,1,execution,0.5,0.25,0.5
test-002,claude-haiku-4-5,T4,09,1,claude-opus-4-6,1,memory_safety_ownership,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,memory_safety,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,09,1,claude-sonnet-4-6,2,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,09,1,claude-haiku-4-5,3,functional,0.73,5.5,7.5
test-002,claude-haiku-4-5,T4,09,1,claude-haiku-4-5,3,build,0.14,0.5,3.5
test-002,claude-haiku-4-5,T4,09,1,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,09,1,claude-haiku-4-5,3,safety,0.38,1.5,4.0
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,core_functionality,0.9,6.75,7.5
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,build_integration,0.7,1.75,2.5
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,documentation,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,execution,0.5,0.25,0.5
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,memory_safety,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,09,2,claude-opus-4-6,1,code_formatting,0.5,0.5,1.0
test-002,claude-haiku-4-5,T4,09,2,claude-sonnet-4-6,2,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,09,2,claude-sonnet-4-6,2,build_integration,0.8,2.0,2.5
test-002,claude-haiku-4-5,T4,09,2,claude-sonnet-4-6,2,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,09,2,claude-sonnet-4-6,2,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,09,2,claude-sonnet-4-6,2,memory_safety_patterns,0.875,3.5,4.0
test-002,claude-haiku-4-5,T4,09,2,claude-sonnet-4-6,2,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,09,2,claude-haiku-4-5,3,functional,0.67,5.0,7.5
test-002,claude-haiku-4-5,T4,09,2,claude-haiku-4-5,3,build,0.14,0.5,3.5
test-002,claude-haiku-4-5,T4,09,2,claude-haiku-4-5,3,documentation,0.8,2.0,2.5
test-002,claude-haiku-4-5,T4,09,2,claude-haiku-4-5,3,safety_patterns,0.5,2.0,4.0
test-002,claude-haiku-4-5,T4,09,3,claude-opus-4-6,1,core_functionality,0.907,6.8,7.5
test-002,claude-haiku-4-5,T4,09,3,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,09,3,claude-opus-4-6,1,documentation,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,09,3,claude-opus-4-6,1,execution_and_safety,0.638,2.55,4.0
test-002,claude-haiku-4-5,T4,09,3,claude-sonnet-4-6,2,Core Functionality,0.907,6.8,7.5
test-002,claude-haiku-4-5,T4,09,3,claude-sonnet-4-6,2,Build Integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,09,3,claude-sonnet-4-6,2,Documentation,0.76,1.9,2.5
test-002,claude-haiku-4-5,T4,09,3,claude-sonnet-4-6,2,Execution,0.5,0.25,0.5
test-002,claude-haiku-4-5,T4,09,3,claude-sonnet-4-6,2,Memory Safety & Ownership,1.0,4.0,4.0
test-002,claude-haiku-4-5,T4,09,3,claude-sonnet-4-6,2,Code Formatting,,N/A,N/A
test-002,claude-haiku-4-5,T4,09,3,claude-haiku-4-5,3,functional,0.6,4.5,7.5
test-002,claude-haiku-4-5,T4,09,3,claude-haiku-4-5,3,build_compile,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,09,3,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,09,3,claude-haiku-4-5,3,safety_patterns,0.5,2.0,4.0
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,core_functionality,0.893,6.7,7.5
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,build_integration,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,documentation,0.94,2.35,2.5
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,execution,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,memory_safety_ownership,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,10,1,claude-opus-4-6,1,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,1,claude-sonnet-4-6,2,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,10,1,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,10,1,claude-sonnet-4-6,2,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,10,1,claude-sonnet-4-6,2,safety_and_patterns,0.75,3.0,4.0
test-002,claude-haiku-4-5,T4,10,1,claude-haiku-4-5,3,functional,1.0,7.5,7.5
test-002,claude-haiku-4-5,T4,10,1,claude-haiku-4-5,3,build,0.0,0.0,3.5
test-002,claude-haiku-4-5,T4,10,1,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,10,1,claude-haiku-4-5,3,safety_patterns,0.875,3.5,4.0
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,core_functionality,0.893,6.7,7.5
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,documentation,0.9,2.25,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,execution,0.0,0.0,0.5
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,memory_safety,0.88,2.2,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,10,2,claude-opus-4-6,1,code_formatting,0.7,0.7,1.0
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,functional,0.933,7.0,7.5
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,execution,1.0,0.5,0.5
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,memory_safety,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,10,2,claude-sonnet-4-6,2,code_formatting,,N/A,N/A
test-002,claude-haiku-4-5,T4,10,2,claude-haiku-4-5,3,functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,10,2,claude-haiku-4-5,3,build_integration,0.286,1.0,3.5
test-002,claude-haiku-4-5,T4,10,2,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,10,2,claude-haiku-4-5,3,safety_and_patterns,0.375,1.5,4.0
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,core_functionality,0.913,6.85,7.5
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,build_integration,0.7,1.75,2.5
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,documentation,0.96,2.4,2.5
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,execution,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,memory_safety_ownership,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,deprecated_patterns,1.0,1.0,1.0
test-002,claude-haiku-4-5,T4,10,3,claude-opus-4-6,1,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,3,claude-sonnet-4-6,2,core_functionality,0.867,6.5,7.5
test-002,claude-haiku-4-5,T4,10,3,claude-sonnet-4-6,2,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,10,3,claude-sonnet-4-6,2,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,10,3,claude-sonnet-4-6,2,execution,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,3,claude-sonnet-4-6,2,memory_safety_ownership,0.875,3.5,4.0
test-002,claude-haiku-4-5,T4,10,3,claude-sonnet-4-6,2,code_formatting,N/A,N/A,N/A
test-002,claude-haiku-4-5,T4,10,3,claude-haiku-4-5,3,functional,0.73,5.5,7.5
test-002,claude-haiku-4-5,T4,10,3,claude-haiku-4-5,3,build_integration,0.43,1.5,3.5
test-002,claude-haiku-4-5,T4,10,3,claude-haiku-4-5,3,documentation,1.0,2.5,2.5
test-002,claude-haiku-4-5,T4,10,3,claude-haiku-4-5,3,safety_patterns,0.56,2.25,4.0
test-002,claude-haiku-4-5,T4,11,1,claude-opus-4-6,1,core_functionality,0.893,6.7,7.5
test-002,claude-haiku-4-5,T4,11,1,claude-opus-4-6,1,build_integration,0.6,1.5,2.5
test-002,claude-haiku-4-5,T4,11,1,claude-opus-4-6,1,documentation,0.92,2.3,2.5
test-002,claude-haiku-4-5,T4,11,1,claude-opus-4-6,1,execution_safety,0.675,2.7,4.0
